,usertoken,date,account_index,tweet_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,biasChoice,biasCI,time,condition_showImage_cat
4108,nLOO3wib,09/27/20,5,3,opednews,C,True,happy,True,0,left,0.6430117525137273,0.3517316017316015,1601242933853.0,with image
4109,nLOO3wib,09/27/20,5,4,opednews,C,True,happy,True,0,left,0.4246289448452054,0.36719233147804586,1601242947082.0,with image
4110,nLOO3wib,09/27/20,5,5,opednews,C,True,happy,True,0,left,0.5444496003801467,0.31307977736549164,1601242963441.0,with image
4111,nLOO3wib,09/27/20,5,6,opednews,C,True,happy,True,0,left,0.5405844179435356,0.4444959802102659,1601242968608.0,with image
4112,nLOO3wib,09/27/20,5,7,opednews,C,True,happy,True,0,left,0.7299783573374751,0.4754174397031539,1601242986749.0,with image
4113,nLOO3wib,09/27/20,5,8,opednews,C,True,happy,True,0,left,0.5792362423096458,0.3324056895485467,1601242993594.0,with image
4114,nLOO3wib,09/27/20,5,9,opednews,C,True,happy,True,0,left,0.7125850363727255,0.45222634508348797,1601242998189.0,with image
4115,nLOO3wib,09/27/20,5,10,opednews,C,True,happy,True,0,left,0.71065244515442,0.44836116264687703,1601243005257.0,with image
4116,nLOO3wib,09/27/20,5,11,opednews,C,True,happy,True,0,left,0.9097093406398868,0.7087198539361145,1601243013042.0,with image
4117,nLOO3wib,09/27/20,6,0,MotherJones,E,True,happy,True,1,left,0.3763141643875678,0.41357452071737777,1601243227221.0,with image
4118,nLOO3wib,09/27/20,6,1,MotherJones,E,True,happy,True,1,left,0.6004947457110063,0.5720470006184291,1601243233102.0,with image
4119,nLOO3wib,09/27/20,6,2,MotherJones,E,True,happy,True,1,left,0.24876314397940458,0.31307977736549164,1601243237052.0,with image
4120,nLOO3wib,09/27/20,6,3,MotherJones,E,True,happy,True,1,left,0.7319109485557805,0.4599567099567099,1601243244341.0,with image
4121,nLOO3wib,09/27/20,6,4,MotherJones,E,True,happy,True,1,left,0.3898423029157064,0.46382189239332094,1601243250144.0,with image
4122,nLOO3wib,09/27/20,6,5,MotherJones,E,True,happy,True,1,left,0.7009894890628925,0.3517316017316017,1601243255631.0,with image
4123,nLOO3wib,09/27/20,6,6,MotherJones,E,True,happy,True,1,left,0.6526747086052549,0.36719233147804564,1601243261045.0,with image
4124,nLOO3wib,09/27/20,6,7,MotherJones,E,True,happy,True,1,left,0.6314162052038943,0.5449907235621518,1601243265040.0,with image
4125,nLOO3wib,09/27/20,6,8,MotherJones,E,True,happy,True,1,left,0.5715058774364238,0.23964131106988268,1601243282152.0,with image
4126,nLOO3wib,09/27/20,6,9,MotherJones,E,True,happy,True,1,left,0.29128015078212566,0.27829313543599254,1601243289581.0,with image
4127,nLOO3wib,09/27/20,6,10,MotherJones,E,True,happy,True,1,left,0.5850340159645623,0.3981137909709338,1601243311036.0,with image
4128,nLOO3wib,09/27/20,6,11,MotherJones,E,True,happy,True,1,left,0.5386518267252302,0.3169449598021026,1601243316374.0,with image
4129,nLOO3wib,09/27/20,7,0,InvestWatchBlog,D,True,happy,False,0,right,0.8401360567808888,0.6101577018025338,1601243428338.0,without image
4130,nLOO3wib,09/27/20,7,1,InvestWatchBlog,D,True,happy,False,0,right,0.7956864587598622,0.449752630683177,1601243432877.0,without image
4131,nLOO3wib,09/27/20,7,2,InvestWatchBlog,D,True,happy,False,0,right,0.5560451476899797,0.3362708719851577,1601243438654.0,without image
4132,nLOO3wib,09/27/20,7,3,InvestWatchBlog,D,True,happy,False,0,right,0.6893939417530595,0.44449598021026576,1601243442426.0,without image
4133,nLOO3wib,09/27/20,7,4,InvestWatchBlog,D,True,happy,False,0,right,0.9502937562243025,0.7628324080486686,1601243447734.0,without image
4134,nLOO3wib,09/27/20,7,5,InvestWatchBlog,D,True,happy,False,0,right,0.7125850363727255,0.35946196660482377,1601243455443.0,without image
4135,nLOO3wib,09/27/20,7,6,InvestWatchBlog,D,True,happy,False,0,right,0.963821894752441,0.7724953641401962,1601243463149.0,without image
4136,nLOO3wib,09/27/20,7,7,InvestWatchBlog,D,True,happy,False,0,right,0.7415739046473081,0.38651824366110077,1601243466484.0,without image
4137,R4IoFaZ6,09/27/20,0,0,opednews,C,True,angry,True,0,left,0.5019325935774256,0.33240568954854666,1601246034730.0,with image
4138,R4IoFaZ6,09/27/20,0,1,opednews,C,True,angry,True,0,left,0.38211193804248433,0.7884972170686455,1601246070831.0,with image
4139,R4IoFaZ6,09/27/20,0,2,opednews,C,True,angry,True,0,left,0.4980674111408146,0.46382189239332083,1601246094733.0,with image
4140,R4IoFaZ6,09/27/20,0,3,opednews,C,True,angry,True,0,left,0.5695732862181182,0.5179344465058748,1601246116424.0,with image
4141,R4IoFaZ6,09/27/20,0,4,opednews,C,True,angry,True,0,left,0.3183364278384027,0.007730364873221984,1601246136207.0,with image
4142,R4IoFaZ6,09/27/20,0,5,opednews,C,True,angry,True,0,left,0.5038651847957311,0.8387445887445888,1601246149058.0,with image
4143,R4IoFaZ6,09/27/20,1,0,MotherJones,E,True,angry,True,1,left,0.6855287593164484,0.011595547309833032,1601246328726.0,with image
4144,R4IoFaZ6,09/27/20,1,1,MotherJones,E,True,angry,True,1,left,0.5019325935774256,0.0038651824366109366,1601246339758.0,with image
4145,R4IoFaZ6,09/27/20,1,2,MotherJones,E,True,angry,True,1,left,0.6855287593164484,0.007730364873222095,1601246352321.0,with image
4146,R4IoFaZ6,09/27/20,1,3,MotherJones,E,True,angry,True,1,left,0.5038651847957311,0.011595547309832976,1601246361970.0,with image
4147,R4IoFaZ6,09/27/20,1,4,MotherJones,E,True,angry,True,1,left,0.43815708337334397,0.0,1601246370864.0,with image
4148,R4IoFaZ6,09/27/20,2,0,CNNPolitics,G,True,angry,False,1,left,0.5019325935774256,0.0038651824366109366,1601246441799.0,without image
4149,R4IoFaZ6,09/27/20,2,1,CNNPolitics,G,True,angry,False,1,left,0.3666512082960403,0.011595547309833032,1601246451312.0,without image
4150,R4IoFaZ6,09/27/20,2,2,CNNPolitics,G,True,angry,False,1,left,0.4555504043380935,0.0038651824366110477,1601246457128.0,without image
4151,R4IoFaZ6,09/27/20,2,3,CNNPolitics,G,True,angry,False,1,left,0.5908317896194788,0.5797773654916512,1601246464227.0,without image
4152,R4IoFaZ6,09/27/20,2,4,CNNPolitics,G,True,angry,False,1,left,0.5019325935774256,0.0038651824366109366,1601246474278.0,without image
4153,R4IoFaZ6,09/27/20,3,0,Jerusalem_Post,H,True,angry,False,1,right,0.12314471478954685,0.007730364873222012,1601246540059.0,without image
4154,R4IoFaZ6,09/27/20,3,1,Jerusalem_Post,H,True,angry,False,1,right,0.7570346343937521,0.33240568954854655,1601246554066.0,without image
4155,R4IoFaZ6,09/27/20,3,2,Jerusalem_Post,H,True,angry,False,1,right,0.8420686479991942,0.0038651824366111587,1601246561900.0,without image
4156,R4IoFaZ6,09/27/20,3,3,Jerusalem_Post,H,True,angry,False,1,right,0.5173933233238697,0.0,1601246569106.0,without image
4157,R4IoFaZ6,09/27/20,3,4,Jerusalem_Post,H,True,angry,False,1,right,0.5850340159645623,0.0038651824366111587,1601246574929.0,without image
4158,R4IoFaZ6,09/27/20,4,0,veteranstoday,A,True,angry,False,0,left,0.5038651847957311,0.0038651824366109366,1601246625233.0,without image
4159,R4IoFaZ6,09/27/20,4,1,veteranstoday,A,True,angry,False,0,left,0.5309214618520082,0.6184291898577612,1601246631764.0,without image
4160,R4IoFaZ6,09/27/20,4,2,veteranstoday,A,True,angry,False,0,left,0.6855287593164484,0.3555967841682126,1601246638488.0,without image
4161,R4IoFaZ6,09/27/20,4,3,veteranstoday,A,True,angry,False,0,left,0.5908317896194788,0.4367656153370439,1601246651695.0,without image
4162,R4IoFaZ6,09/27/20,4,4,veteranstoday,A,True,angry,False,0,left,0.5251236881970917,0.47541743970315387,1601246657383.0,without image
4163,R4IoFaZ6,09/27/20,5,0,InvestWatchBlog,D,True,angry,False,0,right,0.13280767088107437,0.2893475595638202,1601246716780.0,without image
4164,R4IoFaZ6,09/27/20,5,1,InvestWatchBlog,D,True,angry,False,0,right,0.3473252961129853,0.26283240568954847,1601246722138.0,without image
4165,R4IoFaZ6,09/27/20,5,2,InvestWatchBlog,D,True,angry,False,0,right,0.5792362423096458,0.49087816944959806,1601246727068.0,without image
4166,R4IoFaZ6,09/27/20,5,3,InvestWatchBlog,D,True,angry,False,0,right,0.5173933233238697,0.32467532467532484,1601246733431.0,without image
4167,R4IoFaZ6,09/27/20,5,4,InvestWatchBlog,D,True,angry,False,0,right,0.5000000023591201,0.22418058132343832,1601246736624.0,without image
4168,R4IoFaZ6,09/27/20,6,0,nypost,F,True,angry,True,1,right,0.4961348199225091,0.0888991960420531,1601246789682.0,with image
4169,R4IoFaZ6,09/27/20,6,1,nypost,F,True,angry,True,1,right,0.6217532491123668,0.17006802721088432,1601246793978.0,with image
4170,R4IoFaZ6,09/27/20,6,2,nypost,F,True,angry,True,1,right,0.6468769349503384,0.2589672232529374,1601246800306.0,with image
4171,R4IoFaZ6,09/27/20,6,3,nypost,F,True,angry,True,1,right,0.5734384686547292,0.15847247990105134,1601246804955.0,with image
4172,R4IoFaZ6,09/27/20,6,4,nypost,F,True,angry,True,1,right,0.6062925193659228,0.24350649350649345,1601246809406.0,with image
4173,R4IoFaZ6,09/27/20,7,0,amlookout,B,True,angry,True,0,right,0.7821583202317236,0.2125850340136053,1601246898772.0,with image
4174,R4IoFaZ6,09/27/20,7,1,amlookout,B,True,angry,True,0,right,0.4594155867747045,0.3826530612244898,1601246905528.0,with image
4175,R4IoFaZ6,09/27/20,7,2,amlookout,B,True,angry,True,0,right,0.5888991984011732,0.44063079777365477,1601246910006.0,with image
4176,R4IoFaZ6,09/27/20,7,3,amlookout,B,True,angry,True,0,right,0.5251236881970917,0.13914656771799622,1601246913957.0,with image
4177,R4IoFaZ6,09/27/20,7,4,amlookout,B,True,angry,True,0,right,0.4922696374858981,0.13914656771799627,1601246917278.0,with image
4178,tZYJbWQI,09/27/20,0,0,amlookout,B,True,angry,True,0,right,0.8449675348266525,0.49903370674996733,1601251159569.0,with image
4179,tZYJbWQI,09/27/20,0,1,amlookout,B,True,angry,True,0,right,0.9377319133053167,0.7657312948761269,1601251173306.0,with image
4180,tZYJbWQI,09/27/20,0,2,amlookout,B,True,angry,True,0,right,0.9512600518334552,0.827574213861903,1601251183938.0,with image
4181,tZYJbWQI,09/27/20,0,3,amlookout,B,True,angry,True,0,right,0.8913497240659846,0.613056588629992,1601251203696.0,with image
4182,tZYJbWQI,09/27/20,0,4,amlookout,B,True,angry,True,0,right,0.9705859640165103,0.9145408186856506,1601251213756.0,with image
4183,tZYJbWQI,09/27/20,1,0,CNNPolitics,G,True,angry,True,1,left,0.21301020644075278,0.19325912183055033,1601251452604.0,with image
4184,tZYJbWQI,09/27/20,1,1,CNNPolitics,G,True,angry,True,1,left,0.6285173183764361,0.38265306122448983,1601251466878.0,with image
4185,tZYJbWQI,09/27/20,1,2,CNNPolitics,G,True,angry,True,1,left,0.18595392938447572,0.5028988891865783,1601251493276.0,with image
4186,tZYJbWQI,09/27/20,1,3,CNNPolitics,G,True,angry,True,1,left,0.23233611862380782,0.3903834260977117,1601251529756.0,with image
4187,tZYJbWQI,09/27/20,1,4,CNNPolitics,G,True,angry,True,1,left,0.24006648349702983,0.5164270277147168,1601251540243.0,with image
4188,tZYJbWQI,09/27/20,1,5,CNNPolitics,G,True,angry,True,1,left,0.2845160815180564,0.5724721730455765,1601251567051.0,with image
4189,tZYJbWQI,09/27/20,1,6,CNNPolitics,G,True,angry,True,1,left,0.3656849126868876,0.6145640074211501,1601251612465.0,with image
4190,tZYJbWQI,09/27/20,1,7,CNNPolitics,G,True,angry,True,1,left,0.45651669994724625,0.5372603586889301,1601251641743.0,with image
4191,tZYJbWQI,09/27/20,1,8,CNNPolitics,G,True,angry,True,1,left,0.6188543622849085,0.5797773654916512,1601251652167.0,with image
4192,tZYJbWQI,09/27/20,1,9,CNNPolitics,G,True,angry,True,1,left,0.6149891798482976,0.4406307977736548,1601251662851.0,with image
4193,tZYJbWQI,09/27/20,2,0,MotherJones,E,True,angry,False,1,left,0.2883812639546674,0.6265847271581306,1601251828214.0,without image
4194,tZYJbWQI,09/27/20,2,1,MotherJones,E,True,angry,False,1,left,0.5241573925879389,0.49860853432282,1601251840535.0,without image
4195,tZYJbWQI,09/27/20,2,2,MotherJones,E,True,angry,False,1,left,0.6439780481228802,0.49087816944959806,1601251856203.0,without image
4196,tZYJbWQI,09/27/20,2,3,MotherJones,E,True,angry,False,1,left,0.35022418294044355,0.44063079777365477,1601251877319.0,without image
4197,tZYJbWQI,09/27/20,2,4,MotherJones,E,True,angry,False,1,left,0.079661412377673,0.3231679058841665,1601251904464.0,without image
4198,tZYJbWQI,09/27/20,2,5,MotherJones,E,True,angry,False,1,left,0.12217841918039408,0.5048314804048838,1601251919302.0,without image
4199,tZYJbWQI,09/27/20,2,6,MotherJones,E,True,angry,False,1,left,0.5338203486794664,0.4599567099567099,1601251942443.0,without image
4200,tZYJbWQI,09/27/20,2,7,MotherJones,E,True,angry,False,1,left,0.597595858883548,0.3208101422387137,1601251954929.0,without image
4201,tZYJbWQI,09/27/20,2,8,MotherJones,E,True,angry,False,1,left,0.85463049091818,0.4159322843628307,1601251967162.0,without image
4202,tZYJbWQI,09/27/20,3,0,nypost,F,True,angry,False,1,right,0.41206710192621965,0.3362708719851577,1601252149553.0,without image
4203,tZYJbWQI,09/27/20,3,1,nypost,F,True,angry,False,1,right,0.5260899838062444,0.29761904761904767,1601252196265.0,without image
4204,tZYJbWQI,09/27/20,3,2,nypost,F,True,angry,False,1,right,0.5531462608625214,0.33240568954854655,1601252208986.0,without image
4205,tZYJbWQI,09/27/20,3,3,nypost,F,True,angry,False,1,right,0.20334725034922524,0.4932359330950508,1601252231970.0,without image
4206,tZYJbWQI,09/27/20,3,4,nypost,F,True,angry,False,1,right,0.43719078776419124,0.29761904761904756,1601252253034.0,without image
4207,tZYJbWQI,09/27/20,3,5,nypost,F,True,angry,False,1,right,0.5396181223343829,0.6995980210265924,1601252290621.0,without image
4208,tZYJbWQI,09/27/20,3,6,nypost,F,True,angry,False,1,right,0.6111239974116865,0.5295299938157081,1601252300306.0,without image
4209,tZYJbWQI,09/27/20,3,7,nypost,F,True,angry,False,1,right,0.1299087840536161,0.25123685837971543,1601252311721.0,without image
4210,tZYJbWQI,09/27/20,4,0,veteranstoday,A,True,angry,True,0,left,0.08739177725089502,0.5067640716231894,1601252575576.0,with image
4211,tZYJbWQI,09/27/20,4,1,veteranstoday,A,True,angry,True,0,left,0.5763373554821875,0.34013605442176864,1601252584082.0,with image
4212,tZYJbWQI,09/27/20,4,2,veteranstoday,A,True,angry,True,0,left,0.7657312948761269,0.3903834260977119,1601252593141.0,with image
4213,tZYJbWQI,09/27/20,4,3,veteranstoday,A,True,angry,True,0,left,0.8990800889392067,0.5917980852286315,1601252603828.0,with image
4214,tZYJbWQI,09/27/20,4,4,veteranstoday,A,True,angry,True,0,left,0.547348487207605,0.467687074829932,1601252614078.0,with image
4215,tZYJbWQI,09/27/20,4,5,veteranstoday,A,True,angry,True,0,left,0.8971474977209011,0.5956632676652426,1601252622772.0,with image
4216,tZYJbWQI,09/27/20,4,6,veteranstoday,A,True,angry,True,0,left,0.5415507135526885,0.2435064935064935,1601252639814.0,with image
4217,tZYJbWQI,09/27/20,4,7,veteranstoday,A,True,angry,True,0,left,0.41786487558113616,0.49087816944959806,1601252649710.0,with image
4218,tZYJbWQI,09/27/20,4,8,veteranstoday,A,True,angry,True,0,left,0.574404764263882,0.2937538651824367,1601252664357.0,with image
4219,tZYJbWQI,09/27/20,4,9,veteranstoday,A,True,angry,True,0,left,0.6613713690876296,0.40970933828076667,1601252676794.0,with image
4220,tZYJbWQI,09/27/20,4,10,veteranstoday,A,True,angry,True,0,left,0.6497758217777966,0.36332714904143454,1601252683736.0,with image
4221,tZYJbWQI,09/27/20,5,0,opednews,C,True,angry,False,0,left,0.5705395818272709,0.36332714904143465,1601253015466.0,without image
4222,tZYJbWQI,09/27/20,5,1,opednews,C,True,angry,False,0,left,0.8739564031012351,0.22418058132343854,1601253030469.0,without image
4223,tZYJbWQI,09/27/20,5,2,opednews,C,True,angry,False,0,left,0.819843848988681,0.3594618486488166,1601253041951.0,without image
4224,tZYJbWQI,09/27/20,5,3,opednews,C,True,angry,False,0,left,0.1801561557295592,0.3053494124922696,1601253052830.0,without image
4225,tZYJbWQI,09/27/20,5,4,opednews,C,True,angry,False,0,left,0.9473948693968443,0.7096861495452672,1601253062888.0,without image
4226,tZYJbWQI,09/27/20,5,5,opednews,C,True,angry,False,0,left,0.8043831192422369,0.44298856141910775,1601253071350.0,without image
4227,tZYJbWQI,09/27/20,6,0,Jerusalem_Post,H,True,angry,True,1,right,0.20721243278583626,0.5202922101513279,1601253189716.0,with image
4228,tZYJbWQI,09/27/20,6,1,Jerusalem_Post,H,True,angry,True,1,right,0.2883812639546674,0.475417439703154,1601253199639.0,with image
4229,tZYJbWQI,09/27/20,6,2,Jerusalem_Post,H,True,angry,True,1,right,0.7541357475662939,0.4642470648204683,1601253206222.0,with image
4230,tZYJbWQI,09/27/20,6,3,Jerusalem_Post,H,True,angry,True,1,right,0.6691017339608517,0.506338899196042,1601253216805.0,with image
4231,tZYJbWQI,09/27/20,6,4,Jerusalem_Post,H,True,angry,True,1,right,0.5531462608625214,0.22418058132343832,1601253236453.0,with image
4232,tZYJbWQI,09/27/20,6,5,Jerusalem_Post,H,True,angry,True,1,right,0.6091914061933811,0.39038342609771187,1601253247851.0,with image
4233,tZYJbWQI,09/27/20,6,6,Jerusalem_Post,H,True,angry,True,1,right,0.5009662979682729,0.2898886827458256,1601253264936.0,with image
4234,tZYJbWQI,09/27/20,6,7,Jerusalem_Post,H,True,angry,True,1,right,0.6922928285805178,0.44836116264687687,1601253273272.0,with image
4235,tZYJbWQI,09/27/20,6,8,Jerusalem_Post,H,True,angry,True,1,right,0.6768320988340737,0.39424860853432286,1601253285645.0,with image
4236,tZYJbWQI,09/27/20,6,9,Jerusalem_Post,H,True,angry,True,1,right,0.8005179368056259,0.45071892629232974,1601253294009.0,with image
4237,tZYJbWQI,09/27/20,6,10,Jerusalem_Post,H,True,angry,True,1,right,0.6845624637072957,0.4522263450834878,1601253323473.0,with image
4238,tZYJbWQI,09/27/20,6,11,Jerusalem_Post,H,True,angry,True,1,right,0.7773268421859599,0.4255952404543582,1601253341658.0,with image
4239,tZYJbWQI,09/27/20,7,0,InvestWatchBlog,D,True,angry,False,0,right,0.010088128518674869,0.05067254410309045,1601253536932.0,without image
4240,tZYJbWQI,09/27/20,7,1,InvestWatchBlog,D,True,angry,False,0,right,0.7657312948761269,0.40970933828076683,1601253551137.0,without image
4241,tZYJbWQI,09/27/20,7,2,InvestWatchBlog,D,True,angry,False,0,right,0.05067254410309045,0.2593923956800849,1601253563603.0,without image
4242,tZYJbWQI,09/27/20,7,3,InvestWatchBlog,D,True,angry,False,0,right,0.45071892629232974,0.45609152752009885,1601253584750.0,without image
4243,tZYJbWQI,09/27/20,7,4,InvestWatchBlog,D,True,angry,False,0,right,0.06999845628614548,0.35408936537705454,1601253599419.0,without image
4244,tZYJbWQI,09/27/20,7,5,InvestWatchBlog,D,True,angry,False,0,right,0.5299551662428554,0.3826530612244896,1601253632371.0,without image
4245,tZYJbWQI,09/27/20,7,6,InvestWatchBlog,D,True,angry,False,0,right,0.8642934470097076,0.5280225750245499,1601253642188.0,without image
4246,tZYJbWQI,09/27/20,7,7,InvestWatchBlog,D,True,angry,False,0,right,0.6265847271581306,0.44836116264687703,1601253725487.0,without image
4247,tZYJbWQI,09/27/20,7,8,InvestWatchBlog,D,True,angry,False,0,right,0.41786487558113616,0.4599567099567099,1601253741589.0,without image
4248,tZYJbWQI,09/27/20,7,9,InvestWatchBlog,D,True,angry,False,0,right,0.8874845416293736,0.5724721730455765,1601253758726.0,without image
4249,tZYJbWQI,09/27/20,7,10,InvestWatchBlog,D,True,angry,False,0,right,0.5724721730455765,0.45609152752009896,1601253769429.0,without image
4250,tZYJbWQI,09/27/20,7,11,InvestWatchBlog,D,True,angry,False,0,right,0.4333256053275802,0.4329004329004328,1601253777910.0,without image
4251,tZYJbWQI,09/27/20,7,12,InvestWatchBlog,D,True,angry,False,0,right,0.8565630821364856,0.5995284501018535,1601253806345.0,without image
4252,vcyq9nxh,09/28/20,0,0,opednews,C,False,happy,True,0,left,0.0637175348266526,0.42897727508639283,1601255749555.0,with image
4253,vcyq9nxh,09/28/20,0,1,opednews,C,False,angry,True,0,left,0.056143448022494435,0.011757789535567303,1601255759115.0,with image
4254,vcyq9nxh,09/28/20,0,2,opednews,C,False,happy,True,0,left,0.04830492166544956,0.09729571139698004,1601255792707.0,with image
4255,vcyq9nxh,09/28/20,0,3,opednews,C,False,angry,True,0,left,0.022829711005053707,0.08749755345067393,1601255799611.0,with image
4256,vcyq9nxh,09/28/20,0,4,opednews,C,False,happy,True,0,left,0.030668237362098585,0.0933764482184576,1601255805707.0,with image
4257,vcyq9nxh,09/28/20,1,0,InvestWatchBlog,D,False,happy,False,0,right,0.9884381616627169,0.9688418457701047,1601255881258.0,without image
4258,vcyq9nxh,09/28/20,1,1,InvestWatchBlog,D,False,angry,False,0,right,0.9712913852566812,0.054869684499314175,1601255888618.0,without image
4259,vcyq9nxh,09/28/20,1,2,InvestWatchBlog,D,False,happy,False,0,right,0.9771702800244648,0.023515579071134773,1601255897273.0,without image
4260,vcyq9nxh,09/28/20,1,3,InvestWatchBlog,D,False,angry,False,0,right,0.07182050073658418,0.023515579071134635,1601255905257.0,without image
4261,vcyq9nxh,09/28/20,1,4,InvestWatchBlog,D,False,happy,False,0,right,0.8752694373828814,0.05095042132079186,1601255913913.0,without image
4262,vcyq9nxh,09/28/20,1,5,InvestWatchBlog,D,False,angry,False,0,right,0.9575739641318527,0.03527336860670194,1601255920618.0,without image
4263,vcyq9nxh,09/28/20,2,0,nypost,F,False,happy,False,1,right,0.03409759264330572,0.03135410542817951,1601256038904.0,without image
4264,vcyq9nxh,09/28/20,2,1,nypost,F,False,angry,False,1,right,0.09729571139698004,0.06662747403488145,1601256045464.0,without image
4265,vcyq9nxh,09/28/20,2,2,nypost,F,False,happy,False,1,right,0.8243190160620898,0.05878894767783649,1601256051175.0,without image
4266,vcyq9nxh,09/28/20,2,3,nypost,F,False,angry,False,1,right,0.022829711005053707,0.04634529007618834,1601256058736.0,without image
4267,vcyq9nxh,09/28/20,2,4,nypost,F,False,happy,False,1,right,0.9262198587036732,0.0156770527140897,1601256066351.0,without image
4268,vcyq9nxh,09/28/20,2,5,nypost,F,False,angry,False,1,right,0.02087007941579249,0.0424260268976659,1601256080191.0,without image
4269,vcyq9nxh,09/28/20,2,6,nypost,F,False,happy,False,1,right,0.01891044782653127,0.04634529007618834,1601256087927.0,without image
4270,vcyq9nxh,09/28/20,2,7,nypost,F,False,angry,False,1,right,0.04634529007618834,0.08622378992749365,1601256094311.0,without image
4271,vcyq9nxh,09/28/20,2,8,nypost,F,False,happy,False,1,right,0.013031553058747612,0.03654713212988224,1601256098631.0,without image
4272,vcyq9nxh,09/28/20,3,0,Jerusalem_Post,H,False,happy,True,1,right,0.04046639530840468,0.043111894963746816,1601256160270.0,with image
4273,vcyq9nxh,09/28/20,3,1,Jerusalem_Post,H,False,angry,True,1,right,0.03458750054062102,0.050950421320791695,1601256168006.0,with image
4274,vcyq9nxh,09/28/20,3,2,Jerusalem_Post,H,False,happy,True,1,right,0.1345287115929432,0.03527336860670194,1601256173494.0,with image
4275,vcyq9nxh,09/28/20,3,3,Jerusalem_Post,H,False,angry,True,1,right,0.693023699581588,0.027434842249657088,1601256182078.0,with image
4276,vcyq9nxh,09/28/20,3,4,Jerusalem_Post,H,False,happy,True,1,right,0.01695081623727005,0.04046639530840468,1601256187966.0,with image
4277,vcyq9nxh,09/28/20,3,5,Jerusalem_Post,H,False,angry,True,1,right,0.0424260268976659,0.019596315892612196,1601256193134.0,with image
4278,vcyq9nxh,09/28/20,3,6,Jerusalem_Post,H,False,happy,True,1,right,0.06006271120101687,0.019596315892612196,1601256199790.0,with image
4279,vcyq9nxh,09/28/20,3,7,Jerusalem_Post,H,False,angry,True,1,right,0.03458750054062102,0.03135410542817951,1601256215942.0,with image
4280,vcyq9nxh,09/28/20,3,8,Jerusalem_Post,H,False,happy,True,1,right,0.0424260268976659,0.023515579071134635,1601256221758.0,with image
4281,vcyq9nxh,09/28/20,3,9,Jerusalem_Post,H,False,angry,True,1,right,0.08161865868289028,0.05878894767783657,1601256227805.0,with image
4282,vcyq9nxh,09/28/20,3,10,Jerusalem_Post,H,False,happy,True,1,right,0.5029394354232498,0.05095042132079186,1601256234774.0,with image
4283,vcyq9nxh,09/28/20,4,0,amlookout,B,False,happy,True,0,right,0.8223593844728285,0.07054673721340388,1601256373204.0,with image
4284,vcyq9nxh,09/28/20,4,1,amlookout,B,False,angry,True,0,right,0.9223005955251508,0.07838526357044873,1601256382948.0,with image
4285,vcyq9nxh,09/28/20,4,2,amlookout,B,False,happy,True,0,right,0.9281794902929343,0.06270821085635903,1601256388956.0,with image
4286,vcyq9nxh,09/28/20,4,3,amlookout,B,False,angry,True,0,right,0.9752106484352037,0.0156770527140897,1601256394492.0,with image
4287,vcyq9nxh,09/28/20,4,4,amlookout,B,False,happy,True,0,right,0.9771702800244648,0.019596315892612015,1601256405229.0,with image
4288,vcyq9nxh,09/28/20,4,5,amlookout,B,False,angry,True,0,right,0.9889280695600322,0.0156770527140897,1601256413563.0,with image
4289,vcyq9nxh,09/28/20,4,6,amlookout,B,False,happy,True,0,right,0.9889280695600322,0.0156770527140897,1601256424451.0,with image
4290,vcyq9nxh,09/28/20,4,7,amlookout,B,False,angry,True,0,right,0.9771702800244648,0.027434842249657088,1601256430363.0,with image
4291,vcyq9nxh,09/28/20,4,8,amlookout,B,False,happy,True,0,right,0.9908877011492934,0.00783852635704485,1601256437923.0,with image
4292,vcyq9nxh,09/28/20,4,9,amlookout,B,False,angry,True,0,right,0.9752106484352037,0.019596315892612237,1601256444435.0,with image
4293,vcyq9nxh,09/28/20,5,0,MotherJones,E,False,happy,True,1,left,0.06202234279027809,0.003919263178522453,1601256489954.0,with image
4294,vcyq9nxh,09/28/20,5,1,MotherJones,E,False,angry,True,1,left,0.0012737635231802984,0.009112289880225175,1601256496258.0,with image
4295,vcyq9nxh,09/28/20,5,2,MotherJones,E,False,happy,True,1,left,0.011071921469486394,0.054183816433233216,1601256501418.0,with image
4296,vcyq9nxh,09/28/20,5,3,MotherJones,E,False,angry,True,1,left,0.01891044782653127,0.01567705271408975,1601256506810.0,with image
4297,vcyq9nxh,09/28/20,5,4,MotherJones,E,False,happy,True,1,left,0.01891044782653127,0.003919263178522439,1601256512810.0,with image
4298,vcyq9nxh,09/28/20,5,5,MotherJones,E,False,angry,True,1,left,0.022829711005053707,0.04634529007618834,1601256518081.0,with image
4299,vcyq9nxh,09/28/20,5,6,MotherJones,E,False,happy,True,1,left,0.022829711005053707,0.060062711201016875,1601256523994.0,with image
4300,vcyq9nxh,09/28/20,5,7,MotherJones,E,False,angry,True,1,left,0.007152658290963955,0.06986086914732297,1601256528713.0,with image
4301,vcyq9nxh,09/28/20,5,8,MotherJones,E,False,happy,True,1,left,0.013031553058747612,0.026748974183576146,1601256535978.0,with image
4302,vcyq9nxh,09/28/20,5,9,MotherJones,E,False,angry,True,1,left,0.0326278689513598,0.04311189496374683,1601256541449.0,with image
4303,vcyq9nxh,09/28/20,6,0,veteranstoday,A,False,happy,False,0,left,0.10856359303523204,0.04703115814226924,1601256627760.0,without image
