,Unnamed: 0,screen_name,happy_img_idx,angry_img_idx,person_name,clean_text,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
121,37245,DailyMirror,14878,834,Theresa May,Here are the Tories set for the sack or a boost in Theresa May's Cabinet reshuffle,Real,2,122,8.8,8.9,150.6,-0.264,0.14300000000000002,0.053,0.44,0.58,1.48,2.6,1.9,3.48,0.14,1.2,0.94,1.94,0.43,1.28,1.0,0.25,0.0,0.23,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5013246536254883,0.1500198245048523,0.34865549206733704,0.0,0.0,1.0,0.11048973351716997,0.0024219646584242587,0.8645790219306946,0.00537346862256527,8.84809996932745e-05,0.017018413171172142,2.8905104045406915e-05
122,10586,thetimes,14862,640,Theresa May,EU leaders are preparing for Theresa May's government to collapse before the new year,Real,2,122,10.6,22.2,132.1,-0.086,-0.075,-0.059000000000000004,0.03,0.0,0.0,0.0,0.65,1.82,1.09,0.98,1.23,1.24,1.01,1.01,0.42,0.9,0.85,1.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4413931667804718,0.43027034401893616,0.12833642959594727,0.01938953436911106,0.980610489845276,0.0,0.2077964693307877,0.04743549972772598,0.3947298526763916,0.0007761133019812405,0.34183791279792786,0.0019265878945589066,0.005497529171407223
123,4215,nypost,14941,122,Theresa May,Theresa May says she has no concerns about Trump’s mental state,Real,2,122,2.5,11.9,138.2,-0.14400000000000002,0.05,-0.036000000000000004,0.44,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.58,0.33,0.07,1.71,0.16,0.0,0.93,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4278004169464111,0.4855792820453644,0.0866202712059021,0.0500098280608654,0.9499901533126832,0.0,0.2184491604566574,0.07787248492240906,0.03001194447278976,0.2926478385925293,0.23767824470996854,0.005819860380142927,0.137520432472229
124,35670,AFP,15046,15154,Theresa May,British Prime Minister Theresa May said the key part of an historic deal with the EU on Brexit was to ensure no ret…,Real,2,122,5.8,17.5,140.1,-0.068,-0.015,-0.036000000000000004,0.17,0.0,0.3,0.06,2.09,2.49,0.79,0.13,1.11,0.92,0.0,0.0,1.45,0.57,0.97,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4998269975185394,0.3659472167491913,0.1342257261276245,0.04693013057112694,0.0,0.9530698657035828,1.4321058472432926e-07,9.520308846822091e-11,0.00023599585983902216,0.9993552565574646,2.199810296588112e-05,4.634760989574716e-05,0.0003403167647775262
125,6498,Independent,15121,495,Theresa May,"Whether hardline Brexiteers like it or not, Theresa May will have to pay the EU divorce bill",Real,2,122,-0.3,33.7,136.0,-0.08199999999999999,-0.147,0.063,0.46,0.7,0.0,0.0,0.6,0.0,0.24,0.19,1.35,1.55,0.6,0.0,0.96,0.0,1.89,1.11,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4538909196853638,0.4637334644794464,0.0823756530880928,0.07978521287441254,0.0,0.9202147722244264,6.514233973575756e-06,2.5313016749350936e-07,4.852474376093596e-05,0.01451831217855215,0.00033304226235486567,5.547688033402665e-06,0.9850878119468688
126,36806,birminghammail,262,752,Theresa May,Theresa May's official spokesman said Ms Patel was in Israel on a private holiday,Real,2,122,16.8,11.7,139.3,-0.11599999999999999,0.193,-0.039,0.99,0.0,0.1,0.22,0.28,0.37,0.09,0.0,0.0,0.0,0.09,0.0,0.03,0.0,0.61,1.38,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3935003876686096,0.5825715661048889,0.02392803691327572,0.11453203111886978,0.8854679465293884,0.0,0.011301509104669094,0.00013183325063437223,0.12209780514240265,0.7523964643478394,0.018514696508646008,0.0783659964799881,0.017191739752888683
127,4496,DailyMirror,14979,147,Theresa May,Theresa May jets to Jordan to secure billions of pounds of business after Brexit,Real,2,122,13.1,14.0,125.6,-0.0,-0.193,-0.076,0.0,0.11,0.29,0.0,0.41,0.0,0.58,1.1,0.28,0.0,0.0,0.0,0.58,0.0,0.0,0.41,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4143255949020386,0.19231238961219788,0.3933620154857636,0.07562334090471268,0.9033854007720948,0.02099126204848289,2.0659587818272485e-08,4.4853377956233225e-11,0.9661630392074584,0.0027370150201022625,0.02541500329971313,0.00014309211110230538,0.005541808903217316
128,13217,MENnewsdesk,603,215,Theresa May,Donald Trump hits back at Theresa May over 'Britain First' videos - but only after a silly Twitter mistake,Real,2,122,8.1,9.5,124.3,-0.028999999999999998,-0.07400000000000001,-0.02,0.0,0.0,0.73,0.0,1.49,2.95,0.67,0.31,0.85,0.86,0.42,0.0,1.2,0.39,0.63,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5388251543045044,0.2660435140132904,0.1951312869787216,0.0,0.2757909893989563,0.7242090106010437,0.008598814718425274,4.624337816494517e-05,0.0006930730887688696,0.6829690337181091,0.02533132024109364,0.0046991994604468346,0.2776622772216797
129,3221,DailyMirror,14425,621,Theresa May,Firm where Theresa May's husband works paid no UK corporation tax in eight years,Real,2,122,-0.9,28.0,159.8,-0.142,0.15,-0.106,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4013625383377075,0.4405604004859924,0.15807713568210602,0.14237532019615173,0.3827507495880127,0.474873960018158,1.5955384924382088e-06,5.437282365344277e-16,1.997422077693045e-05,2.4171653123516993e-08,0.059944473206996925,4.460409092858081e-14,0.9400339126586914
130,13935,Channel4News,15223,15043,Theresa May,"Theresa May told the Commons at #PMQs that the top 1% of earners pay 28% of ""the tax burden""*. This is true of in…",Real,2,122,-17.9,11.8,130.8,-0.07200000000000001,0.11800000000000001,0.017,0.65,0.0,1.68,0.0,0.85,1.18,0.5,0.66,0.0,0.0,0.71,0.32,0.13,0.0,0.98,1.69,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4523396790027618,0.21262362599372864,0.3350366950035095,0.16373009979724884,0.5367404818534851,0.2995294034481049,0.02683471143245697,9.975083958124742e-05,0.8634956479072571,0.0005111986538395286,0.02554192580282688,0.00160484598018229,0.08191204071044922
131,32261,Independent,14957,89,Theresa May,Jeremy Corbyn confronts Theresa May about private jet owners dodging tax in Isle of Man,Real,2,122,5.7,11.0,132.6,-0.091,0.039,0.004,0.0,0.0,0.63,0.0,0.5,0.62,1.13,0.53,0.0,0.78,1.17,0.56,1.57,0.0,0.23,1.17,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5277391672134399,0.1514761596918106,0.32078471779823303,0.047557391226291656,0.7738628387451172,0.17857979238033295,0.06164753437042236,4.089168942300603e-05,0.1068420112133026,0.06803645193576813,0.11955774575471878,0.1201409548521042,0.523734450340271
132,329,FinancialTimes,14987,626,Theresa May,"In today's Brexit Briefing, will Theresa May appoint a ""no deal"" Brexit minister in her reshuffle?…",Real,2,122,0.2,12.0,136.0,-0.086,0.017,0.005,0.0,0.0,0.86,0.0,0.24,1.11,0.95,0.46,0.0,0.51,0.9,0.5,1.24,0.0,0.0,1.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5585139393806458,0.2150871753692627,0.22639888525009155,0.01256407145410776,0.9874359369277954,0.0,0.0366206131875515,0.00048641179455444217,0.08827764540910721,0.002470087492838502,0.8678355813026428,0.0001526325213490054,0.004157123155891895
133,17808,itvnews,354,14913,Theresa May,Why Theresa May sacked Damian Green - and why it changes everything By @Peston,Real,2,122,7.3,18.5,139.8,-0.065,0.031,0.022000000000000002,0.26,0.0,1.49,0.0,1.89,2.54,0.74,0.62,1.05,1.36,0.42,0.0,2.01,0.1,0.94,0.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5027671456336975,0.2419078201055527,0.2553250193595886,0.0,0.009739562869071959,0.9902604818344116,1.3878401761147074e-09,1.276916249908606e-15,4.755359217512023e-09,0.9999525547027588,1.218272558389799e-07,2.765055455711263e-07,4.7103640099521726e-05
134,23231,TelegraphNews,14467,794,Theresa May,Donald Trump and Theresa May will meet in Davos after White House about turn,Real,2,122,-6.3,17.3,138.9,-0.045,0.213,0.08800000000000001,1.5,0.54,0.03,0.0,1.07,0.0,0.0,1.91,0.9,1.05,1.22,0.0,1.87,0.0,1.41,0.59,0.17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4685986042022705,0.4795232713222504,0.05187815055251122,0.0,0.6712799072265625,0.3287200927734375,0.01653790846467018,6.036792183294892e-05,0.8802642822265625,0.0020048462320119143,0.007089197169989348,0.09362427890300752,0.0004191479238215834
135,27741,nypost,14999,819,Theresa May,‘Theresa May’ has advice for Trump: ‘Get off Twitter’,Real,2,122,10.7,25.9,121.6,-0.057999999999999996,-0.113,0.061,0.59,0.0,0.0,0.43,1.88,1.69,1.53,1.03,1.43,1.48,0.85,0.0,0.34,0.0,1.86,1.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.513036847114563,0.32269999384880066,0.16426312923431394,0.016093840822577477,0.0,0.9839061498641968,0.3092167973518372,0.0004155951319262386,0.07299942523241043,0.16120335459709167,0.0942360982298851,0.08757921308279037,0.27434951066970825
136,30568,business,15300,14883,Theresa May,Theresa May condemns the attitudes of men at the top of British business after Presidents Club harassment scandal…,Real,2,122,2.9,20.3,125.8,-0.12,0.006999999999999999,-0.02,1.12,0.52,0.84,1.08,0.77,0.0,0.0,0.06,1.38,0.95,0.85,0.81,0.33,0.47,0.41,0.0,0.06,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40548229217529297,0.5876991152763367,0.0068185641430318356,0.0,0.4787597060203552,0.5212402939796448,0.0054749613627791405,3.6177133511117177e-10,0.0004289439821150154,4.450283341839168e-08,0.8879797458648682,9.068686357416313e-10,0.10611622035503387
137,16336,TelegraphNews,740,14874,Theresa May,"Shoppers could have to pay 5p tax on a bottle of water, says Theresa May",Real,2,122,-0.6,11.9,136.5,-0.172,-0.17,-0.145,1.23,1.16,0.0,1.74,1.61,0.0,0.0,0.0,2.13,0.14,0.0,0.0,1.05,0.76,1.04,0.26,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.44426870346069336,0.43179500102996826,0.12393631041049954,0.049250613898038864,0.3573001027107239,0.5934492945671082,0.00017399823991581798,1.3111265545484587e-11,0.07871628552675247,0.003932930529117584,0.6291681528091431,0.021061399951577187,0.2669472396373749
138,32660,Independent,15063,18,Theresa May,"Theresa May refuses to criticise Poland’s slide into authoritarianism, despite EU warning ‘entire structure of the…",Real,2,122,-2.8,20.7,122.2,-0.022000000000000002,0.013999999999999999,-0.16,0.65,0.0,1.85,0.0,0.96,0.23,0.69,1.79,1.3,0.07,0.0,0.0,0.01,0.0,2.01,0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.51485675573349,0.2995559871196747,0.18558718264102936,0.030723251402378082,0.96927672624588,0.0,0.0006470032967627047,1.0425116670376157e-05,0.6114625930786133,6.0154739003337446e-06,0.3876759707927704,9.15611963137053e-07,0.00019706840976141396
139,33496,thetimes,124,91,Theresa May,Companies based in Britain will start relocating jobs unless Theresa May secures the outline of a transition deal a…,Real,2,122,-1.0,16.1,154.7,0.237,-0.095,0.028999999999999998,0.2,0.0,0.27,0.0,1.95,1.62,1.57,1.49,1.75,2.41,0.22,0.0,0.68,0.48,1.38,0.81,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4737517535686493,0.5024835467338562,0.023764636367559436,0.2207866907119751,0.13478891551494598,0.6444244384765625,1.7195739928865805e-05,3.154398882543319e-06,9.260455726689545e-07,0.9868475794792176,3.2970812753774226e-05,4.1188145587511835e-06,0.013094081543385984
140,7172,Channel4News,14973,167,Theresa May,'DELETE YOUR ACCOUNT' Two Conservative MPs have called on Theresa May and Twitter to remove President Trump’s acco…,Real,2,122,3.7,27.0,148.7,-0.128,-0.19699999999999998,0.008,0.63,0.0,0.0,0.01,2.09,2.64,0.46,2.02,2.38,0.14,1.21,0.0,0.89,0.0,1.84,0.36,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.38307449221611023,0.6169255375862122,0.0,0.001354578766040504,0.9986454248428344,0.0,0.0013924242230132222,0.00016294579836539924,0.053516186773777015,0.170930877327919,0.5646142363548279,6.028845405126049e-07,0.20938269793987274
141,25315,Independent,143,766,Theresa May,"Tony Blair: Given what we now know about Brexit, Labour must take action and hold Theresa May to account",Real,2,122,12.9,17.7,135.9,-0.054000000000000006,-0.243,-0.006999999999999999,0.26,0.0,0.0,1.39,0.71,0.0,0.03,1.06,0.88,0.85,0.78,0.0,0.6,0.0,0.33,1.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3987467288970947,0.6012532114982605,0.0,0.0,0.7194205522537231,0.2805794477462769,0.7344807982444763,9.002311344374903e-06,0.04240743815898895,0.0100210253149271,0.0021228627301752567,0.0005849142908118665,0.2103738933801651
142,36141,itvnews,108,671,Theresa May,Theresa May says UK will only pay Brexit bill if it gets trade deal with the EU,Real,2,122,17.1,19.4,145.6,-0.175,0.131,0.013999999999999999,1.36,0.35,0.5,2.57,0.32,1.23,0.53,0.02,0.0,0.0,1.78,0.0,0.38,0.0,1.03,1.65,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5312458276748657,0.2951958477497101,0.173558309674263,0.011479008942842484,0.7382534742355347,0.25026750564575195,7.4138174568361146e-06,2.9255664557581435e-10,0.012793630361557009,0.00030211676494218414,2.0207521345128049e-07,0.9868965744972228,4.008294141044644e-08
143,23605,NPR,14864,686,Theresa May,"President Trump will have a bilateral meeting with U.K. Prime Minister Theresa May in Davos next week, the White House press secretary said.",Real,2,122,1.9,10.5,126.0,0.039,-0.006,-0.10099999999999999,0.0,0.0,2.59,0.64,0.46,1.56,0.47,0.45,0.22,0.0,0.94,0.0,0.04,0.22,0.07,0.05,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5611253976821899,0.26933223009109497,0.16954238712787628,0.02672822773456573,0.020365595817565918,0.9529061913490297,0.9998910427093506,2.912924901465885e-05,6.445692270062864e-05,2.1465698107903113e-09,1.532169153506402e-05,4.4875758664630894e-10,6.189356138719404e-09
144,1590,DailyMirror,14938,44,Theresa May,Theresa May 'to appoint No Deal Brexit minister' in Cabinet shake-up,Real,2,122,9.1,7.1,146.4,0.063,0.023,-0.233,0.39,0.0,0.49,0.0,0.81,0.6,0.84,0.53,0.81,1.37,0.0,0.0,0.96,0.35,0.73,0.46,0.08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5293001532554626,0.2396694123744965,0.2310304045677185,0.07056060433387756,0.022664375603199,0.9067750573158264,0.007501095999032259,1.3247809874883387e-05,0.12866030633449554,0.8369569778442383,0.012507042847573755,0.0013750087236985564,0.012986341491341593
145,11408,guardiannews,946,170,Theresa May,Typhoon fighter jets refuel mid-air from Theresa May's RAF Voyager,Real,2,122,14.4,14.8,136.8,-0.094,-0.065,-0.10400000000000001,1.28,0.19,0.9,0.16,0.96,0.61,1.57,0.53,1.0,0.58,0.78,0.42,0.13,0.0,0.9,1.29,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4605689644813538,0.4298548400402069,0.10957618057727814,0.22167660295963287,0.7321534752845764,0.04616989940404892,0.7051354646682739,0.2884509265422821,0.005632694344967604,5.3697920520789915e-05,0.0006501403986476363,9.813816177484114e-06,6.723637488903478e-05
146,31191,DailyMirror,756,26,Theresa May,Latest updates and video as Theresa May and Jeremy Corbyn clash at PMQs,Real,2,122,12.2,13.2,132.8,-0.165,0.011000000000000001,-0.017,2.17,0.85,1.17,1.06,0.25,0.0,0.0,0.03,0.0,0.0,1.53,0.0,1.24,0.0,0.83,0.89,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4117631614208221,0.47088769078254705,0.11734919250011445,0.07058621942996979,0.8070220351219177,0.12239179015159607,0.7839203476905823,0.021776119247078896,0.01653815433382988,4.218825415591709e-05,0.044893454760313034,0.001196731231175363,0.1316329836845398
147,34759,Independent,770,54,Theresa May,Theresa May to discuss Brexit with EU Council president Donald Tusk as deadline looms,Real,2,122,9.3,8.6,139.0,-0.03,0.083,-0.045,0.12,0.0,0.09,0.44,1.06,0.78,0.89,1.01,0.22,0.0,0.75,0.0,0.5,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3363876938819885,0.6636123061180115,0.0,0.062256865203380585,0.9377431273460388,0.0,0.5609273314476013,0.09294132888317108,0.34404274821281433,0.00013318585115484893,0.00168978376314044,0.00026236518169753253,3.257840489823138e-06
148,21620,itvnews,14560,642,Theresa May,"Theresa May says she is ""appalled"" by allegations of sexual harassment and groping at the now-defunct Presidents Cl…",Real,2,122,8.7,14.1,137.2,-0.031,-0.001,-0.07,0.82,0.0,0.51,0.01,2.68,2.59,0.68,0.61,2.26,1.36,0.0,0.0,0.79,0.0,1.97,0.15,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.37162894010543823,0.6283711194992065,0.0,0.06433150917291641,0.8391531705856323,0.09651537984609604,8.049740429783013e-09,2.4725137899303323e-16,7.257150969053326e-08,0.999935746192932,5.617749047814869e-05,3.430351114275254e-08,7.966355951793958e-06
149,24128,PA,452,46,Theresa May,Theresa May says she is determined to do “what is necessary” to bring greater openness to the decision-making proce…,Real,2,122,13.2,20.9,128.0,-0.17,-0.026000000000000002,-0.004,0.56,0.53,0.04,1.07,0.45,0.0,0.07,0.0,0.32,0.62,1.03,0.05,1.37,0.27,0.8,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3393533825874329,0.5905507206916809,0.07009585946798325,0.0032664730679243803,0.8814513683319092,0.11528219282627104,0.13786619901657104,0.009091552346944807,0.022272655740380287,0.08816491812467575,0.7117989659309387,0.006665091961622238,0.024140510708093643
0,28618,infowars,9003,8823,Donald Trump,"VIDEO: President Trump Honors MLK Jr., Delivers Weekly Address",Fake,2,129,0.3,13.5,131.5,-0.107,0.017,-0.08800000000000001,0.95,0.0,3.88,0.35,1.54,4.4,1.5,0.17,0.29,0.65,1.17,0.0,1.84,0.0,1.32,1.62,0.57,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4602941870689392,0.4249264597892761,0.11477942019701005,0.04245444759726525,0.5216794610023499,0.4358660578727722,0.16051745414733887,0.07964128255844116,0.0311324205249548,9.252587187802419e-05,0.7070780992507935,0.0011027946602553131,0.020435383543372158
1,28781,japantimes,8945,9016,Donald Trump,Top Democrats skip Trump meeting after his Twitter tirade as shutdown threat looms,Real,2,129,10.7,20.6,126.8,-0.012,0.025,0.037000000000000005,0.0,0.0,2.06,1.43,3.61,3.14,1.8,2.66,3.26,2.1,0.51,0.18,0.98,0.44,2.95,0.48,0.82,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1820852905511856,0.8179147243499756,0.0,0.07807166129350662,0.0,0.9219283461570741,0.0002295976591994986,1.0048105281157405e-07,4.64078075310681e-05,0.9648928642272948,0.0008302564383484423,0.001240976620465517,0.03275981917977333
2,17677,SputnikInt,1712,8406,Donald Trump,'On-the-fly': Joint #US-Russian statement on #Syria takes months of preparation,Fake,2,129,0.7,17.4,145.3,-0.168,0.253,-0.036000000000000004,1.11,0.0,0.02,0.0,0.23,1.51,0.7,0.0,0.0,0.0,0.69,0.0,0.0,0.12,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3019753396511078,0.6980246901512146,0.0,0.19684883952140808,0.7108897566795349,0.09226140379905699,0.07578318566083908,6.343789573293179e-05,0.10168029367923737,1.9006627553608272e-05,0.8063636422157288,1.1864543012052307e-05,0.016078617423772812
3,27454,therussophile,1776,8794,Donald Trump,Twitter’s suspension of Trump account raises serious questions -,Fake,2,129,5.1,9.3,153.6,-0.141,0.22,-0.05,0.39,0.01,0.76,0.29,0.2,0.83,0.0,0.75,0.0,0.0,1.14,1.17,0.87,0.06,0.0,0.64,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.390986442565918,0.37159615755081177,0.23741745948791504,0.04419850930571556,0.7850694060325623,0.17073212563991547,0.013168808072805405,1.1467911463114431e-05,0.2527297735214233,0.014084441587328909,0.4986225366592407,0.0007102351519279183,0.22067266702651975
4,27461,rinf_community,1465,8827,Donald Trump,Trump unveils new security strategy based on 'principled realism' — RT US News,Fake,2,129,5.1,9.3,153.6,-0.141,0.22,-0.05,0.39,0.01,0.76,0.29,0.2,0.83,0.0,0.75,0.0,0.0,1.14,1.17,0.87,0.06,0.0,0.64,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.390986442565918,0.37159615755081177,0.23741745948791504,0.04419850930571556,0.7850694060325623,0.17073212563991547,0.013168808072805405,1.1467911463114431e-05,0.2527297735214233,0.014084441587328909,0.4986225366592407,0.0007102351519279183,0.22067266702651975
5,37833,mashable,8671,8856,Donald Trump,Donald Trump reacts to his Twitter account being taken down for 11 minutes,Real,2,129,1.9,31.0,130.8,0.013999999999999999,0.0,0.001,0.0,0.0,2.6,0.27,0.59,3.06,1.1,0.47,0.11,0.59,1.3,0.33,1.23,0.0,0.75,0.45,1.26,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4297774136066437,0.4028379619121552,0.16738459467887878,0.0,0.0,1.0,0.19292308390140533,0.010739300400018692,0.007426558062434196,0.0077731008641421795,0.6851363182067871,0.0009719337103888392,0.09502971917390823
6,29695,CNNPolitics,1820,8907,Donald Trump,"The White House doctor says he has ""no concerns"" about President Trump's cognitive ability",Real,2,129,2.6,11.5,155.4,-0.10800000000000001,-0.076,-0.045,0.0,0.0,0.0,0.39,0.0,0.0,0.73,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.22,0.9,0.23,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31790265440940857,0.6820973753929138,0.0,0.06204317510128021,0.8412260413169861,0.09673074632883072,0.18855327367782596,9.517045691609384e-05,0.06709223985671997,0.01090132538229227,0.7163067460060121,0.00016339866851922125,0.016887806355953217
7,11431,RT_com,1067,8947,Donald Trump,"‘Secret society’ within FBI, DOJ trying to take Trump down - Congressman Gowdy",Fake,2,129,11.4,35.2,155.7,-0.14,-0.002,0.002,1.59,0.77,0.0,0.99,2.0,0.84,0.0,0.0,1.33,1.2,0.08,0.0,1.3,1.65,1.49,1.78,1.42,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27648475766181946,0.7235152721405029,0.0,0.0,1.0,0.0,0.034099016338586814,7.337578011856749e-08,0.11990052461624146,0.003264489583671093,0.0713886171579361,0.0009680385701358318,0.7703791856765747
8,7162,Salon,1158,8783,Donald Trump,Is it legal for Trump to block you on Twitter? Maybe not,Real,2,129,-1.4,13.2,130.4,-0.14400000000000002,0.052000000000000005,-0.129,1.09,0.0,2.89,0.0,2.39,2.54,0.0,0.1,2.6,0.95,0.0,0.32,1.56,0.04,0.85,1.09,0.74,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4675877690315247,0.5324122905731201,0.0,0.008036188781261444,0.6464571952819824,0.3455065488815308,4.891237495030509e-07,1.3435863532862413e-11,5.262331228550464e-07,0.9999569654464722,9.664158824307378e-07,3.19560022035148e-05,9.18604291655356e-06
